"created_at","text","Label1","Label2"
"Sat Nov 14 00:33:11 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 19:35:31 +0000 2015","RT @gilsimmons: Terrible customer service &amp; NO support @comcast @comcastcares - one week no phones &amp; no service activation 4hrs of cell min…",1,1
"Fri Nov 13 20:14:41 +0000 2015","#ATT is a Technology Destination for the Holiday Shopping Season! https://t.co/j2aHKduiRw https://t.co/f0Qfcd7hdq",0,0
"Fri Nov 13 20:20:09 +0000 2015","RT @camfurr12: My boys are the ping pong state champs! #ATT @The_Rad_Brad @jamostennis7  @graysoncash37 @zhood3 @Cole_Underwood7",0,0
"Fri Nov 13 21:42:02 +0000 2015","@TMobile Please train your reps.  Called three different times to add lines and change plans got three different answers.",1,1
"Fri Nov 13 18:17:06 +0000 2015","#foodphoto #food #chef #dish #foodeat #foodinlove #cook BBQ salmon tortilla pizzas https://t.co/KI4an7qVVw",0,0
"Fri Nov 13 22:53:44 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Sat Nov 14 00:45:15 +0000 2015","@TMobileHelp @SamsungMobileUS We've no show bcse \ur equipment will not charge @ the end of 11 Months we nd ur support here please NonProfit",0,0
"Fri Nov 13 22:23:23 +0000 2015","Someone had fun in #LA #losangeles #california ! https://t.co/B4vk0HsaAa https://t.co/axcbGTgF2V",0,0
"Fri Nov 13 22:50:48 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 21:27:54 +0000 2015","@TMobile YouTube! #BingeOn",0,0
"Fri Nov 13 23:56:50 +0000 2015","Thoroughly impressed - just had 2 insanely friendly and helpful reps from @tmobile help me out on the phone, and on a Friday night!",0,0
"Sat Nov 14 01:42:13 +0000 2015","RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN…",0,0
"Fri Nov 13 18:56:14 +0000 2015","#Verizon #Tablet – Verizon launches own-brand Ellipsis 10 tablet – To follow up… https://t.co/4PuZr0Pq88 #Android https://t.co/GbXkW60zpt",0,0
"Fri Nov 13 22:54:47 +0000 2015","@comcast please call i fixed 1 side but broke the headphones when this guy made fun of the 3 wise men https://t.co/LQapEBjoO5 then....",1,0
"Fri Nov 13 18:20:39 +0000 2015","@ATTCares done!",0,0
"Fri Nov 13 19:56:14 +0000 2015","Closing business @TMobileAtWork @UniversityTmo 3 new lines from #Att @cjgreentx @JohnLegere @LizAbitante https://t.co/GmUg8ewdEe",0,0
"Fri Nov 13 18:43:41 +0000 2015","@AyeDeeJaye lmao just give her what she wants @ATT or she gone get on yall nerves,",1,0
"Fri Nov 13 20:59:34 +0000 2015","Love this card haha. Can I get a hard copy? @TMobileHelp @JohnLegere https://t.co/JkzMsTZCLZ",0,0
"Fri Nov 13 20:08:11 +0000 2015","RT @TheAMAs: Tap ""See You Again"" to vote for @wizkhalifa &amp; @charlieputh for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.co/6…",0,0
"Sat Nov 14 00:32:49 +0000 2015","This has been my speed since day one of my 25mbps  @comcast account...solution? ""We can upgrade you to 75 mbps."" https://t.co/3cvyMZoEYR",1,0
"Sat Nov 14 01:33:16 +0000 2015","RT @ericsancho_19: 87 for one line?! @TMobile atleast take me out to dinner before you fuck me",1,1
"Fri Nov 13 23:16:24 +0000 2015","@TMobile! Aftr3hrs of struggling 2delete files/apps 2 open space 4 required update, my Samsung S5 became a piece of nonresponsive junk. Tnx",1,1
"Sat Nov 14 01:09:01 +0000 2015","@pjsusqema @VZWSupport  they just asked me our zipcode bcz I continue to state others in our area are having issues",0,0
"Fri Nov 13 23:42:03 +0000 2015","@dish what Chanel is the Argentina and Brazil game ?",0,0
"Fri Nov 13 22:43:59 +0000 2015","@VZWSupport correct just the phone and plan",0,0
"Fri Nov 13 23:29:43 +0000 2015","RT @alexysgabrielle: How to get a date with your shatterproof Droid ? @verizon #shatterproof #ad  https://t.co/H6c6YDmF3p",0,0
"Fri Nov 13 18:42:15 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/XKCPMkv2th",0,0
"Fri Nov 13 21:53:14 +0000 2015","@Verizon unveils the Ellipsis 10 tablet which has a 10-inch display, battery use of up to 25 hours &amp; can be expanded to up to 32GB of memory",0,0
"Fri Nov 13 20:50:52 +0000 2015","@hulu_support Thanks for the great customer service. Information was fast and crystal clear.",0,0
"Fri Nov 13 18:14:03 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/fR8myLZQSN",0,0
"Fri Nov 13 23:50:11 +0000 2015","Just got real free cell service with #ringplus https://t.co/4jgzFkXFXo Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT",0,0
"Fri Nov 13 21:50:41 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 23:44:01 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/JLuwnZTGtK",0,0
"Fri Nov 13 19:01:56 +0000 2015","So yesterday I got a flat tire OMW home and it took me like 15 times to get ahold of my car insurance.Bc @verizon @VZWSupport services sucks",1,0
"Fri Nov 13 19:25:56 +0000 2015","Hey, @tmobilehelp why do you text me offers when my preferences explicitly request that you don't? Very annoying! https://t.co/Mjt1vbwAzF",1,1
"Fri Nov 13 18:50:25 +0000 2015","@Comcast survey: ""When you think of Comcast's customer service, what 1 word do you think?"" Response: ""Horseshit""",1,0
"Fri Nov 13 20:34:19 +0000 2015","RT @dgaona10: Please consider picking up Hart of Dixie.  The fans will follow!  @abcfamily @hallmarkchannel @hulu @netflix @Bluebellishome …",0,0
"Fri Nov 13 21:06:39 +0000 2015","@sanders_llc @JohnLegere @TMobile you could send me one of theses phones. You don't need all of them ;-)",1,0
"Sat Nov 14 01:48:45 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/2AEl71oi2Q",0,0
"Fri Nov 13 19:44:11 +0000 2015","@ATTCares oh no it's not a mix up! Lol I was given the bonus data as a thank you ?",0,0
"Fri Nov 13 22:22:49 +0000 2015","@VZWSupport trying to use LGG4save, site telling me no multiple promo codes but its the only one… (Cont)",1,0
"Sat Nov 14 00:15:44 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/dH1cZ0591t",0,0
"Fri Nov 13 19:00:33 +0000 2015","@JohnLegere @verizon Another reason to ditch Verizon! Nickel and diming continues: https://t.co/JxFF562wCN",0,0
"Fri Nov 13 20:53:41 +0000 2015","RT @delaCruzCSN: - @AhmedFareedCSN at the annual #Comcast Youth Career Development Day, Livermore, Calif. cc: @ComcastCA. https://t.co/aF3Q…",0,0
"Fri Nov 13 20:21:54 +0000 2015","Just got real free cell service with #ringplus https://t.co/d8FTUCmhtI Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT",0,0
"Fri Nov 13 21:01:56 +0000 2015","#foodphoto #food #chef #dish #foodeat #foodinlove #cook Chewy Ginger CookiessourceMore cake &amp; cookies &amp; baking... https://t.co/ro7lhVL6Y5",0,0
"Fri Nov 13 22:00:12 +0000 2015","Time Warner could become the latest media giant to invest in #Hulu. https://t.co/aKLUCVvJ01",0,0
"Fri Nov 13 20:01:51 +0000 2015","Thanks, verizon, for steadily raising my bill every month for the last few months. You suck. Hoping @ATT hooks me up.",1,1
"Fri Nov 13 18:36:26 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/hKi8VGXJ16",0,0
"Sat Nov 14 01:02:19 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 21:39:51 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Sat Nov 14 00:22:07 +0000 2015","@ATT you guys suck. No KU game of course. Need to switch to a better provider. ??",1,1
"Fri Nov 13 21:55:37 +0000 2015","RT @_leijal: Dear @hulu_support   Wanna be loved by the greatest fandom ever? #SaveHannibal and you'll be our messiah. #Hannibal https://t.…",0,0
"Fri Nov 13 19:03:02 +0000 2015","I just entered to win the new #HTCOneA9 @ATT #Promotion",0,0
"Sat Nov 14 01:41:04 +0000 2015","@ATT #WorldClass #Telecomm penetrating #Mexico? Think again... After spending 2 hours in #CustomerService SIM change was denied @ATTCares",1,0
"Fri Nov 13 18:50:10 +0000 2015","@VZWSupport @TMobileHelp Dear T-Mobile? Will you take care of me? Help me get rid of Verizon and don't keep me in the dark and we'll be cool",1,0
"Fri Nov 13 18:19:00 +0000 2015","RT @DASandSmallCell: How will @TMobile's new indoor 4G LTE CellSpot enhance your business? Read more to find out: https://t.co/5VB4fql14G",0,0
"Fri Nov 13 20:17:48 +0000 2015","Just got real free cell service with #ringplus https://t.co/9QbtiP2IiT Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT",0,0
"Fri Nov 13 23:40:40 +0000 2015","@RyannosaurusRex @ATT Coverage is similar now. Unless you're deep in the Mtns. And it's GSM if you ever travel.",0,0
"Fri Nov 13 19:30:41 +0000 2015","RT @jd_pittman: BREAKING NEWS: @att business internet is so slow, it's nearly impossible to use for...business. Now back to your gorgeous F…",1,1
"Fri Nov 13 21:03:01 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/TTenKHQZNm",0,0
"Sat Nov 14 01:04:08 +0000 2015","As if my bill going up wasn't reason enough to leave @TWC, my internet has been funky recently. @ATT you ready to cut me a deal?",1,0
"Sat Nov 14 01:57:34 +0000 2015","#Verizon #Tablet – Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE… https://t.co/QRZHwUC6tk #Android https://t.co/qRiI1cVNuA",0,0
"Fri Nov 13 19:02:14 +0000 2015","RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:…",1,1
"Fri Nov 13 18:36:27 +0000 2015","RT @jd_pittman: BREAKING NEWS: @att business internet is so slow, it's nearly impossible to use for...business. Now back to your gorgeous F…",0,1
"Fri Nov 13 19:44:05 +0000 2015","@TMobileHelp All unnecessary. What happened to the normal way of sending a picture message? Does that no longer exist? I have a Galaxy S6",1,0
"Fri Nov 13 21:30:26 +0000 2015","Best phone of all time !! Had the Tmail popping back in the day man lol #tmobile #sidekick #phone… https://t.co/19rDFDT1lh",0,0
"Fri Nov 13 23:09:12 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/5pOnFijAF4",0,0
"Fri Nov 13 19:36:37 +0000 2015","thank you @verizonfios @VerizonSupport for awesome deal to update my internet from 75/75 to 100/100",0,0
"Fri Nov 13 18:33:46 +0000 2015","I guess I don't have to go to the @ATT store tomorrow. All of my texts finally came through.",0,0
"Fri Nov 13 19:18:18 +0000 2015","@verizon being charged $15 dollars every time we read an article or watch a YouTube video. Using lte isn't even an option now. Have to use",1,0
"Sat Nov 14 00:42:55 +0000 2015","RT @BuckleyChris11: FUCK YOU @verizon . You have THE WORST customer service for the most expensive service provider. YOU SUCK. I hope you C…",1,1
"Fri Nov 13 18:24:55 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/3949SGDqcv",0,0
"Fri Nov 13 22:58:30 +0000 2015","#Hulu in Talks to Sell Stake to Time Warner https://t.co/9x6tLAYqRv https://t.co/2Lv5pAmOyN",0,0
"Fri Nov 13 21:33:39 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Sat Nov 14 00:27:00 +0000 2015","@TMobile You should add the live video feed at https://t.co/VQNc6EY5oq to your #BingeOn list. Thanks!",0,0
"Fri Nov 13 18:50:49 +0000 2015","RT @SelenaGNoticia: I voted for @selenagomez in @Vevo_UK's #YearInVevo https://t.co/8Bq4nqMonf presented by @Hulu #GoodForYouGoals",0,0
"Sat Nov 14 00:23:42 +0000 2015","Hello @ATT your service sucks in 38201. Sincerely, a loyal customer.",1,1
"Fri Nov 13 18:42:37 +0000 2015","RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:…",0,1
"Fri Nov 13 22:19:43 +0000 2015","RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.…",0,0
"Fri Nov 13 20:17:01 +0000 2015","@IsaacEHale @TMobileHelp How on earth is that even  possible?!",1,0
"Fri Nov 13 20:46:56 +0000 2015","RT @whispr_c: when #metalocalypse  comes on  #Tv ! long live #dethklok #metalocalypsenow  #vine #hulu https://t.co/bB321nZgSE",0,0
"Fri Nov 13 21:49:23 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 19:22:40 +0000 2015","MT@LilyPutin01   .@tmobile How many times did Rush Limbaugh call a college student a slut? https://t.co/LdxPSkUexi  #StopRush",1,0
"Fri Nov 13 18:39:24 +0000 2015","Just got real free cell service with #ringplus https://t.co/3XbKsMPCue Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT",0,0
"Fri Nov 13 18:34:11 +0000 2015","RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:…",0,1
"Fri Nov 13 22:29:42 +0000 2015","State investigating why 400,000 @verizon customers in Lower Hudson Valley lost 911 service for hours yesterday",1,0
"Fri Nov 13 18:12:53 +0000 2015","#Comcast spent $111K lobbying city during franchise agreement talks https://t.co/zWdSiqC0F4 via @TechnicallyPHL #cio #phillytech #tech",0,0
"Sat Nov 14 00:47:38 +0000 2015","JOIN THE FIGHT ON #DBZXB https://t.co/yfJzuIRgXR FOR  #team1 #att",0,0
"Fri Nov 13 22:24:07 +0000 2015","Just got real free cell service with #ringplus https://t.co/2GrZVlpPoo Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT",0,0
"Fri Nov 13 18:50:10 +0000 2015","@VZWSupport I've talked to a couple people already, it's just the overall packages that are too much anymore. $200 for 2 people.",1,0
"Sat Nov 14 00:56:37 +0000 2015","RT @Chubsf: I hate that @GoodToGoWSDOT 's customer service is worse than @comcast's. Every time I try to call them it's 30 minutes plus. Ri…",1,1
"Fri Nov 13 22:02:19 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 18:53:28 +0000 2015","#comcastcares: sapphires1020 I'm sorry for the late response. Were you able to speak with someone about your appoi… https://t.co/XhpLpi2koj",0,0
"Sat Nov 14 01:13:29 +0000 2015","Breeze Bike Share Launches 500 Bikes, 75 Stations https://t.co/0JkivMODKl #santamonica #bikeshare #hulu #bike https://t.co/v8ftXClRvw",0,0
"Fri Nov 13 18:19:35 +0000 2015","Went to AT&amp;T store just to check out the new @BlackBerry #priv. Impressive. Hope @Tmobile will have it in 2015.",0,0
"Sat Nov 14 01:05:52 +0000 2015","@hulu_support I have problems with the Hulu app in my PS4 I followed this step does not work Delete the Hulu app and re-download the app",1,0
"Fri Nov 13 19:38:42 +0000 2015","I just entered to WIN TMN's ""#Hulu Plus Membership #Giveaway"" via @TMNMovies #Movies #Streaming - Enter Here: https://t.co/13EMvp3nCM",0,0
"Fri Nov 13 21:04:51 +0000 2015","RT https://t.co/zZmNUxunx4 #Comcast is doing #HomeSecurity now so if ur house is being #Robbed they will get the #Police there on Tuesday …",0,0
"Fri Nov 13 20:08:39 +0000 2015",".@Verizon's back, #Gamecocks! ? They're at Williams-Brice tomorrow making gamedays better all day. #MakeMyGameDay ? https://t.co/aO5gG75l5w",0,0
"Sat Nov 14 00:32:44 +0000 2015","#comcastcares: angeleecuhh I apologize for not responding sooner. Are you still having trouble streaming online? -… https://t.co/sNWUMl98au",0,0
"Fri Nov 13 22:04:06 +0000 2015","@VerizonSupport same issue can't get email on My Fios app on iPhone or iPad",0,1
"Sat Nov 14 00:52:13 +0000 2015","RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://…",0,0
"Fri Nov 13 20:04:03 +0000 2015","@comcastcares I took it into the Comcast office in town and got hooked up!! Thanks for responding!",0,0
"Fri Nov 13 19:24:39 +0000 2015","@JohnLegere @verizon @DavidGoldmanCNN so true... I really need to switch. Friend of mines already did.",0,0
"Fri Nov 13 20:54:13 +0000 2015","RT @GamecocksOnline: .@Verizon's back, #Gamecocks! ? They're at Williams-Brice tomorrow making gamedays better all day. #MakeMyGameDay ? ht…",0,0
"Sat Nov 14 00:20:29 +0000 2015","@TMobileHelp Its show time and we cannot even get to air!!! We have dead air!!!",1,0
"Fri Nov 13 19:16:05 +0000 2015",".@VZWSupport @treysaddler Going to go out on a limb here and say he probably wants 5.1.1 for the Note 4. But that's just a wild guess.",1,0
"Fri Nov 13 22:13:33 +0000 2015","So @ATT gives away your social security number. Way to go AT&amp;T. Way to stay classy. https://t.co/U0yKh14zPO",1,1
"Sat Nov 14 00:11:08 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/kPqvgq4ygl",0,0
"Fri Nov 13 20:38:48 +0000 2015","#YouTube #Video #BrunoMars #Live #LosAngeles #Tmobile November 10th  https://t.co/WUvINkL2UV",0,0
"Fri Nov 13 18:28:24 +0000 2015","@TMobile Add Xfinity TV APP and Xfinity TV GO app #BingeOn",0,0
"Fri Nov 13 19:05:20 +0000 2015","So happy to see #Fallbrook #Schools get funded on @DonorsChoose by @ATT as a tribute to #VeteransDay https://t.co/1XORbCWszV",0,0
"Sat Nov 14 00:20:30 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/UV4ojc7l5k",0,0
"Fri Nov 13 23:31:52 +0000 2015","RT @mediajustice: We can expand #affordableinternet to all not just those @comcast picks/chooses https://t.co/X5gRb7ni5k @mediamobilizing #…",0,0
"Fri Nov 13 19:57:07 +0000 2015","@VerizonSupport is there issues with the My Fios app? I can't get emails to load. I already deleted in and reinstall same issues",1,0
"Sat Nov 14 01:36:49 +0000 2015","Suuuuuper frustrated by @dish’s choice to not carry any of the Pac-12 individual games on its alternate channels.",1,0
"Fri Nov 13 21:10:45 +0000 2015","@comcastcares no services in silver spring, md-please advise. #comcast #xfinity",0,1
"Fri Nov 13 19:52:49 +0000 2015","RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:…",1,0
"Fri Nov 13 20:32:34 +0000 2015","ICYMI &gt;&gt; @Hulu is in talks with Time Warner about selling a stake in the company https://t.co/LMI276Cpnr https://t.co/XBFYi6uSi8",0,0
"Fri Nov 13 21:00:10 +0000 2015","RT @johnnysampson18: @hulu_support Thanks for the great customer service. Information was fast and crystal clear.",0,0
"Sat Nov 14 00:14:57 +0000 2015","Hey @comcast forward my next bill over to @espn. I have a blank screen when something should have started 15 minutes ago.",1,0
"Sat Nov 14 00:16:36 +0000 2015","Please let me get commission for today bc I just rocked it all by myself with little help! #ICanDoThis #Booya #Tmobile",1,0
"Fri Nov 13 19:30:24 +0000 2015","#Verizon #Tablet – Verizon Launches Ellipsis 10 Tablet: Quad-Core Chip, LTE Support, Android 5.1 Lollipop… https://t.co/dEQLCptcNu #Android",0,0
"Fri Nov 13 20:47:02 +0000 2015","@hulu my account won't play on my ps4 anymore",1,0
"Fri Nov 13 18:18:27 +0000 2015","@Brittanysnow why are you still working? An image to maintain? It's a façade. @TMobile @JohnLegere",1,0
"Sat Nov 14 00:49:59 +0000 2015","Samsung Gear S2 | Pre-Register for the Samsung Gear S2 Watch | T-Mobile http://https://t.co/3WUKPlpUFL via @TMobile",0,0
"Fri Nov 13 23:04:48 +0000 2015","""Spiderman"" season 4 on @hulu",0,0
"Sat Nov 14 00:37:17 +0000 2015","New construction in #Houston &amp; my only option for Internet is @comcast. Still waiting for my address to be verified...?",1,0
"Fri Nov 13 18:26:01 +0000 2015","@VZWSupport oh, no. nothing happened specifically. I just feel like when I'm here, I'm here forever lol",0,0
"Sat Nov 14 00:22:04 +0000 2015","@ATTCares hello",0,0
"Sat Nov 14 01:45:29 +0000 2015","@TMobileHelp @JohnLegere you couldn't help! 6 phone calls multiple tweets &amp; FB messages and nothing. First time I have ever been #upset w/TM",1,1
"Fri Nov 13 19:36:38 +0000 2015","#TMobile #LTE – How ‘Binge On’ could blow up in T-Mobile’s face – I personally have very mixed feelings… https://t.co/Je3hj518u0 #OtherTech",1,0
"Sat Nov 14 00:36:29 +0000 2015",".@ATTCares tech came out after I texted him. Great service again @ATT ??",0,0
"Fri Nov 13 21:38:24 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 22:24:01 +0000 2015","RT @Panthers: #Panthers fans, enter for a chance to win tickets, pregame passes &amp; gear courtesy of @ATT! [https://t.co/Qgsmqj79PC] https://…",0,0
"Fri Nov 13 19:40:40 +0000 2015","#StrongerSaturday I would love it if @ATT gave me #StrongerSaturday ???",0,0
"Sat Nov 14 00:51:25 +0000 2015","Survey about #Verizon chat — https://t.co/grAGRElYzh —Complete &amp; enter to win a new #Droid #VZWBuzz - Thanks! https://t.co/ygZ36BGkq4",0,0
"Fri Nov 13 20:05:06 +0000 2015","@verizon if you guys pay to cancel @ATT I may be interested",0,0
"Sat Nov 14 00:33:12 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/GS2uWS0bTb",0,0
"Fri Nov 13 21:18:04 +0000 2015","@ATT @ATTCares Can you believe our Order was created for the GigaPower Installation (your latest &amp; greatest) the week before Halloween???",0,0
"Fri Nov 13 19:19:23 +0000 2015","@ATT  I told y'all! Look at God! Bye @ATT , Bye @ATTCares but y'all really don't care though.  https://t.co/KYN1xq6uPJ",1,0
"Fri Nov 13 19:35:41 +0000 2015","@thatboyDJB @verizon negative",0,0
"Fri Nov 13 18:50:47 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/uegaObANJb",0,0
"Sat Nov 14 00:00:46 +0000 2015","#Hulu in Talks to Sell Stake to Time Warner https://t.co/uMOasTEJ2J https://t.co/EIpe1mo0fK",0,0
"Fri Nov 13 22:58:11 +0000 2015","@ATT ‘s #LTE speeds in #EastYork are horrendous. Less than 1 down and barely more than 1 up. #ugh",0,1
"Fri Nov 13 20:53:12 +0000 2015","Special programming on #FiOS1 starts in 5 min! Live coverage of @LiveEarth int'l concert. On @Verizon channels 501&amp;1 and @go90 app.",0,0
"Fri Nov 13 23:02:52 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/QkxyBcjUeR",0,0
"Fri Nov 13 18:12:14 +0000 2015","Recognized value. @Hulu May Sell Stake To Time Warner https://t.co/Ua4SkZhwww",0,0
"Sat Nov 14 01:50:53 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/Bz1wjOsHML",0,0
"Fri Nov 13 22:22:21 +0000 2015","RT @jccaylen: NEW VIDEO on Monday #sponsored by @ATT w the new #HTCOneA9 !  whoop whoop!!? U can enter to win one here: https://t.co/GdWfAN…",0,0
"Fri Nov 13 21:58:50 +0000 2015","RT @KROQpromo: Hey Costa Mesa! We'll be @TMobile hanging out with you guys 2-4pm today. Buy your mom a new phone and say hi to @kroq 299 E …",0,0
"Fri Nov 13 19:15:38 +0000 2015","RT @AmyFeller: Big news out of @TMobile @Activision @Nissan @techcrunch @IamStevenT &amp; more from #BizWireTV! https://t.co/LwNbm8BPmS",0,0
"Fri Nov 13 21:48:02 +0000 2015","I just entered to win the new #HTCOneA9 @ATT!!",0,0
"Fri Nov 13 18:51:00 +0000 2015","@comcastcares tech support are so incompetent they can't even update the email address in an account! #CustomerService",1,1
"Fri Nov 13 18:34:19 +0000 2015","#Hulu in Talks to Sell Stake to Time Warner https://t.co/eMZYkXHMo5 https://t.co/3Fo3thMTx9",0,0
"Fri Nov 13 23:07:08 +0000 2015","RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg",0,0
"Fri Nov 13 18:54:19 +0000 2015","RT @SNFonNBC: The @dallascowboys have fallen on tough time and don't expect it to end vs. the @TBBuccaneers, presented by @Verizon https://…",0,0
"Fri Nov 13 19:21:31 +0000 2015","@VZWSupport Freezing in the middle of something serious problem.",1,1
"Sat Nov 14 01:25:15 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/2AkKQJ9K2u",0,0
"Fri Nov 13 19:57:25 +0000 2015","@SamsungMobile @smiggidy is a truck driver that need his phone at all time. @ATT rep shrugged his shoulders and is making wait a week.",1,1
"Fri Nov 13 23:29:48 +0000 2015","@verizon ???????????fuck you",1,1
"Fri Nov 13 22:21:37 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/svL7EWkl1B",0,0
"Fri Nov 13 20:23:20 +0000 2015","Just got real free cell service with #ringplus https://t.co/7lkl2DLZqh Thanks @ringplusmobile and @CNET  - sorry #TMobile #Verizon #ATT",0,0
"Fri Nov 13 21:45:58 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Sat Nov 14 00:34:18 +0000 2015","RT @TheAMAs: Tap ""Where Are Ü Now"" to vote @justinbieber @diplo &amp; @skrillex for #AMAs Collab of the Year Un-leashed by @TMobile. https://t.…",0,0
"Fri Nov 13 18:08:31 +0000 2015","Academy Juniors are dressed for success at the #comcast job shadow in Livermore. https://t.co/3RjLsYE4il",0,0
"Fri Nov 13 18:33:50 +0000 2015","RT @JohnLegere: .@Verizon follows our lead to get rid of 2yr service contracts but then F*&amp;^s it up with an activation fee. COME ON! https:…",0,0
"Fri Nov 13 22:33:01 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 23:06:29 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/HwbDhuA4wq",0,0
"Fri Nov 13 23:31:33 +0000 2015","@TMobile please add Plex to #BingeOn.",0,0
"Fri Nov 13 21:47:15 +0000 2015","RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg",0,0
"Fri Nov 13 23:11:50 +0000 2015","Broke my iPhone 6 today.... Had to pay over $500 just to get a new one! Not happy w/ @verizon",1,1
"Fri Nov 13 22:59:08 +0000 2015","The Sidekick 4G Android phone | T-Mobile https://t.co/eyvRRXgyfM via @TMobile",0,0
"Fri Nov 13 19:32:15 +0000 2015","@TMobileHelp it's an iPhone 5c the number on the back is A1532",0,0
"Fri Nov 13 20:09:46 +0000 2015","RT @baas_will: Full house @VetnetHQ Exec Networking event @comcast @comcastcareers https://t.co/lymgwd6pzc",0,0
"Fri Nov 13 21:31:07 +0000 2015","@comcastcares Always, in many more ways than I can express in 144 characters.",1,0
"Fri Nov 13 23:07:29 +0000 2015","What do you think #TMobile? Best phone carrier so far #Johnlegere",0,0
"Fri Nov 13 18:59:10 +0000 2015","RT @LilyPutin01: .@tmobile How many times did Rush Limbaugh call a college student a slut? https://t.co/w8aok7bfjO #StopRush",1,0
"Fri Nov 13 21:02:41 +0000 2015","RT @mangacom: Gotta Go Fast!  REDLINE is playing on @Hulu!  https://t.co/CxccfYEk1J https://t.co/ejHfLYRZLg",0,0
"Sat Nov 14 00:16:53 +0000 2015","@ATTCares sure! Please fix..",0,0
"Fri Nov 13 18:51:31 +0000 2015","RT @LilyPutin01: .@tmobile How many times did Rush Limbaugh call a college student a slut? https://t.co/w8aok7bfjO #StopRush",1,0
"Fri Nov 13 21:57:44 +0000 2015","I just entered to win the new #HTCOneA9 @ATT",0,0
"Fri Nov 13 20:51:17 +0000 2015","I just checked in @ATT with #mPLACES  Download today!  https://t.co/5IVQzCsHlq",0,0
"Fri Nov 13 23:26:02 +0000 2015","@VZWSupport can I get unlimited data plans I currently do with TMOBILE for me and my mom?",0,0
